image_path,mask_path,id,liveliness,attack_class,location,split,synthetic,seg_mask_weight
Colin_Powell/Colin_Powell_0139.jpg,labels/Colin_Powell/Colin_Powell_0139.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0112.jpg,labels/Colin_Powell/Colin_Powell_0112.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0054.jpg,labels/Colin_Powell/Colin_Powell_0054.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0153.jpg,labels/Colin_Powell/Colin_Powell_0153.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0229.jpg,labels/Colin_Powell/Colin_Powell_0229.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0197.jpg,labels/Colin_Powell/Colin_Powell_0197.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0076.jpg,labels/Colin_Powell/Colin_Powell_0076.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0012.jpg,labels/Colin_Powell/Colin_Powell_0012.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0108.jpg,labels/Colin_Powell/Colin_Powell_0108.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0071.jpg,labels/Colin_Powell/Colin_Powell_0071.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0146.jpg,labels/Colin_Powell/Colin_Powell_0146.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0044.jpg,labels/Colin_Powell/Colin_Powell_0044.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0127.jpg,labels/Colin_Powell/Colin_Powell_0127.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0101.jpg,labels/Colin_Powell/Colin_Powell_0101.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0149.jpg,labels/Colin_Powell/Colin_Powell_0149.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0211.jpg,labels/Colin_Powell/Colin_Powell_0211.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0099.jpg,labels/Colin_Powell/Colin_Powell_0099.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0210.jpg,labels/Colin_Powell/Colin_Powell_0210.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0180.jpg,labels/Colin_Powell/Colin_Powell_0180.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0062.jpg,labels/Colin_Powell/Colin_Powell_0062.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0107.jpg,labels/Colin_Powell/Colin_Powell_0107.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0018.jpg,labels/Colin_Powell/Colin_Powell_0018.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0130.jpg,labels/Colin_Powell/Colin_Powell_0130.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0118.jpg,labels/Colin_Powell/Colin_Powell_0118.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0104.jpg,labels/Colin_Powell/Colin_Powell_0104.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0067.jpg,labels/Colin_Powell/Colin_Powell_0067.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0178.jpg,labels/Colin_Powell/Colin_Powell_0178.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0216.jpg,labels/Colin_Powell/Colin_Powell_0216.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0085.jpg,labels/Colin_Powell/Colin_Powell_0085.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0026.jpg,labels/Colin_Powell/Colin_Powell_0026.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0002.jpg,labels/Colin_Powell/Colin_Powell_0002.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0041.jpg,labels/Colin_Powell/Colin_Powell_0041.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0001.jpg,labels/Colin_Powell/Colin_Powell_0001.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0009.jpg,labels/Colin_Powell/Colin_Powell_0009.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0183.jpg,labels/Colin_Powell/Colin_Powell_0183.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0105.jpg,labels/Colin_Powell/Colin_Powell_0105.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0017.jpg,labels/Colin_Powell/Colin_Powell_0017.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0228.jpg,labels/Colin_Powell/Colin_Powell_0228.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0168.jpg,labels/Colin_Powell/Colin_Powell_0168.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0171.jpg,labels/Colin_Powell/Colin_Powell_0171.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0061.jpg,labels/Colin_Powell/Colin_Powell_0061.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0080.jpg,labels/Colin_Powell/Colin_Powell_0080.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0111.jpg,labels/Colin_Powell/Colin_Powell_0111.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0217.jpg,labels/Colin_Powell/Colin_Powell_0217.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0014.jpg,labels/Colin_Powell/Colin_Powell_0014.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0022.jpg,labels/Colin_Powell/Colin_Powell_0022.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0032.jpg,labels/Colin_Powell/Colin_Powell_0032.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0024.jpg,labels/Colin_Powell/Colin_Powell_0024.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0213.jpg,labels/Colin_Powell/Colin_Powell_0213.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0073.jpg,labels/Colin_Powell/Colin_Powell_0073.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0068.jpg,labels/Colin_Powell/Colin_Powell_0068.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0181.jpg,labels/Colin_Powell/Colin_Powell_0181.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0013.jpg,labels/Colin_Powell/Colin_Powell_0013.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0114.jpg,labels/Colin_Powell/Colin_Powell_0114.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0040.jpg,labels/Colin_Powell/Colin_Powell_0040.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0056.jpg,labels/Colin_Powell/Colin_Powell_0056.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0232.jpg,labels/Colin_Powell/Colin_Powell_0232.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0050.jpg,labels/Colin_Powell/Colin_Powell_0050.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0119.jpg,labels/Colin_Powell/Colin_Powell_0119.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0096.jpg,labels/Colin_Powell/Colin_Powell_0096.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0209.jpg,labels/Colin_Powell/Colin_Powell_0209.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0236.jpg,labels/Colin_Powell/Colin_Powell_0236.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0215.jpg,labels/Colin_Powell/Colin_Powell_0215.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0028.jpg,labels/Colin_Powell/Colin_Powell_0028.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0223.jpg,labels/Colin_Powell/Colin_Powell_0223.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0135.jpg,labels/Colin_Powell/Colin_Powell_0135.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0170.jpg,labels/Colin_Powell/Colin_Powell_0170.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0110.jpg,labels/Colin_Powell/Colin_Powell_0110.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0154.jpg,labels/Colin_Powell/Colin_Powell_0154.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0042.jpg,labels/Colin_Powell/Colin_Powell_0042.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0193.jpg,labels/Colin_Powell/Colin_Powell_0193.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0219.jpg,labels/Colin_Powell/Colin_Powell_0219.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0212.jpg,labels/Colin_Powell/Colin_Powell_0212.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0006.jpg,labels/Colin_Powell/Colin_Powell_0006.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0074.jpg,labels/Colin_Powell/Colin_Powell_0074.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0066.jpg,labels/Colin_Powell/Colin_Powell_0066.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0038.jpg,labels/Colin_Powell/Colin_Powell_0038.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0231.jpg,labels/Colin_Powell/Colin_Powell_0231.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0016.jpg,labels/Colin_Powell/Colin_Powell_0016.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0124.jpg,labels/Colin_Powell/Colin_Powell_0124.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0201.jpg,labels/Colin_Powell/Colin_Powell_0201.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0144.jpg,labels/Colin_Powell/Colin_Powell_0144.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0131.jpg,labels/Colin_Powell/Colin_Powell_0131.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0088.jpg,labels/Colin_Powell/Colin_Powell_0088.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0021.jpg,labels/Colin_Powell/Colin_Powell_0021.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0152.jpg,labels/Colin_Powell/Colin_Powell_0152.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0222.jpg,labels/Colin_Powell/Colin_Powell_0222.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0128.jpg,labels/Colin_Powell/Colin_Powell_0128.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0221.jpg,labels/Colin_Powell/Colin_Powell_0221.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0198.jpg,labels/Colin_Powell/Colin_Powell_0198.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0048.jpg,labels/Colin_Powell/Colin_Powell_0048.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0205.jpg,labels/Colin_Powell/Colin_Powell_0205.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0163.jpg,labels/Colin_Powell/Colin_Powell_0163.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0138.jpg,labels/Colin_Powell/Colin_Powell_0138.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0179.jpg,labels/Colin_Powell/Colin_Powell_0179.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0191.jpg,labels/Colin_Powell/Colin_Powell_0191.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0155.jpg,labels/Colin_Powell/Colin_Powell_0155.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0057.jpg,labels/Colin_Powell/Colin_Powell_0057.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0095.jpg,labels/Colin_Powell/Colin_Powell_0095.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0203.jpg,labels/Colin_Powell/Colin_Powell_0203.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0060.jpg,labels/Colin_Powell/Colin_Powell_0060.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0037.jpg,labels/Colin_Powell/Colin_Powell_0037.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0227.jpg,labels/Colin_Powell/Colin_Powell_0227.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0200.jpg,labels/Colin_Powell/Colin_Powell_0200.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0091.jpg,labels/Colin_Powell/Colin_Powell_0091.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0143.jpg,labels/Colin_Powell/Colin_Powell_0143.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0184.jpg,labels/Colin_Powell/Colin_Powell_0184.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0055.jpg,labels/Colin_Powell/Colin_Powell_0055.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0029.jpg,labels/Colin_Powell/Colin_Powell_0029.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0132.jpg,labels/Colin_Powell/Colin_Powell_0132.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0235.jpg,labels/Colin_Powell/Colin_Powell_0235.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0136.jpg,labels/Colin_Powell/Colin_Powell_0136.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0150.jpg,labels/Colin_Powell/Colin_Powell_0150.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0103.jpg,labels/Colin_Powell/Colin_Powell_0103.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0167.jpg,labels/Colin_Powell/Colin_Powell_0167.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Powell/Colin_Powell_0156.jpg,labels/Colin_Powell/Colin_Powell_0156.jpg,1047,live,None,Unknown,train,real,0.1
Colin_Prescot/Colin_Prescot_0001.jpg,labels/Colin_Prescot/Colin_Prescot_0001.jpg,1048,live,None,Unknown,train,real,0.1
Colleen_Atwood/Colleen_Atwood_0001.jpg,labels/Colleen_Atwood/Colleen_Atwood_0001.jpg,1049,live,None,Unknown,train,real,0.1
Colleen_Donovan/Colleen_Donovan_0001.jpg,labels/Colleen_Donovan/Colleen_Donovan_0001.jpg,1050,live,None,Unknown,train,real,0.1
Colleen_Jones/Colleen_Jones_0001.jpg,labels/Colleen_Jones/Colleen_Jones_0001.jpg,1051,live,None,Unknown,train,real,0.1
Colleen_OClair/Colleen_OClair_0001.jpg,labels/Colleen_OClair/Colleen_OClair_0001.jpg,1052,live,None,Unknown,train,real,0.1
Colleen_Ryan/Colleen_Ryan_0001.jpg,labels/Colleen_Ryan/Colleen_Ryan_0001.jpg,1053,live,None,Unknown,train,real,0.1
Collis_Temple_III/Collis_Temple_III_0001.jpg,labels/Collis_Temple_III/Collis_Temple_III_0001.jpg,1054,live,None,Unknown,train,real,0.1
Columba_Bush/Columba_Bush_0001.jpg,labels/Columba_Bush/Columba_Bush_0001.jpg,1055,live,None,Unknown,train,real,0.1
Compay_Segundo/Compay_Segundo_0001.jpg,labels/Compay_Segundo/Compay_Segundo_0001.jpg,1056,live,None,Unknown,train,real,0.1
Conan_OBrien/Conan_OBrien_0004.jpg,labels/Conan_OBrien/Conan_OBrien_0004.jpg,1057,live,None,Unknown,train,real,0.1
Conan_OBrien/Conan_OBrien_0003.jpg,labels/Conan_OBrien/Conan_OBrien_0003.jpg,1057,live,None,Unknown,train,real,0.1
Conan_OBrien/Conan_OBrien_0002.jpg,labels/Conan_OBrien/Conan_OBrien_0002.jpg,1057,live,None,Unknown,train,real,0.1
Conan_OBrien/Conan_OBrien_0001.jpg,labels/Conan_OBrien/Conan_OBrien_0001.jpg,1057,live,None,Unknown,train,real,0.1
Conchita_Martinez/Conchita_Martinez_0003.jpg,labels/Conchita_Martinez/Conchita_Martinez_0003.jpg,1058,live,None,Unknown,train,real,0.1
Conchita_Martinez/Conchita_Martinez_0001.jpg,labels/Conchita_Martinez/Conchita_Martinez_0001.jpg,1058,live,None,Unknown,train,real,0.1
Conchita_Martinez/Conchita_Martinez_0002.jpg,labels/Conchita_Martinez/Conchita_Martinez_0002.jpg,1058,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0006.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0006.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0003.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0003.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0002.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0002.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0008.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0008.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0005.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0005.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0010.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0010.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0009.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0009.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0007.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0007.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0004.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0004.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0001.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0001.jpg,1059,live,None,Unknown,train,real,0.1
Condoleezza_Rice/Condoleezza_Rice_0011.jpg,labels/Condoleezza_Rice/Condoleezza_Rice_0011.jpg,1059,live,None,Unknown,train,real,0.1
Connie_Chung/Connie_Chung_0001.jpg,labels/Connie_Chung/Connie_Chung_0001.jpg,1060,live,None,Unknown,train,real,0.1
Connie_Freydell/Connie_Freydell_0001.jpg,labels/Connie_Freydell/Connie_Freydell_0001.jpg,1061,live,None,Unknown,train,real,0.1
Conrad_Black/Conrad_Black_0001.jpg,labels/Conrad_Black/Conrad_Black_0001.jpg,1062,live,None,Unknown,train,real,0.1
Constance_Marie/Constance_Marie_0003.jpg,labels/Constance_Marie/Constance_Marie_0003.jpg,1063,live,None,Unknown,train,real,0.1
Constance_Marie/Constance_Marie_0002.jpg,labels/Constance_Marie/Constance_Marie_0002.jpg,1063,live,None,Unknown,train,real,0.1
Constance_Marie/Constance_Marie_0001.jpg,labels/Constance_Marie/Constance_Marie_0001.jpg,1063,live,None,Unknown,train,real,0.1
Cora_Cambell/Cora_Cambell_0001.jpg,labels/Cora_Cambell/Cora_Cambell_0001.jpg,1064,live,None,Unknown,train,real,0.1
Coretta_Scott_King/Coretta_Scott_King_0003.jpg,labels/Coretta_Scott_King/Coretta_Scott_King_0003.jpg,1065,live,None,Unknown,train,real,0.1
Coretta_Scott_King/Coretta_Scott_King_0001.jpg,labels/Coretta_Scott_King/Coretta_Scott_King_0001.jpg,1065,live,None,Unknown,train,real,0.1
Coretta_Scott_King/Coretta_Scott_King_0002.jpg,labels/Coretta_Scott_King/Coretta_Scott_King_0002.jpg,1065,live,None,Unknown,train,real,0.1
Corey_Maggette/Corey_Maggette_0001.jpg,labels/Corey_Maggette/Corey_Maggette_0001.jpg,1066,live,None,Unknown,train,real,0.1
Cori_Enghusen/Cori_Enghusen_0001.jpg,labels/Cori_Enghusen/Cori_Enghusen_0001.jpg,1067,live,None,Unknown,train,real,0.1
Corinna_Harfouch/Corinna_Harfouch_0001.jpg,labels/Corinna_Harfouch/Corinna_Harfouch_0001.jpg,1068,live,None,Unknown,train,real,0.1
Corinne_Coman/Corinne_Coman_0002.jpg,labels/Corinne_Coman/Corinne_Coman_0002.jpg,1069,live,None,Unknown,train,real,0.1
Corinne_Coman/Corinne_Coman_0001.jpg,labels/Corinne_Coman/Corinne_Coman_0001.jpg,1069,live,None,Unknown,train,real,0.1
Corliss_Williamson/Corliss_Williamson_0001.jpg,labels/Corliss_Williamson/Corliss_Williamson_0001.jpg,1070,live,None,Unknown,train,real,0.1
Cosmo_Iacavazzi/Cosmo_Iacavazzi_0001.jpg,labels/Cosmo_Iacavazzi/Cosmo_Iacavazzi_0001.jpg,1071,live,None,Unknown,train,real,0.1
Costas_Simitis/Costas_Simitis_0005.jpg,labels/Costas_Simitis/Costas_Simitis_0005.jpg,1072,live,None,Unknown,train,real,0.1
Costas_Simitis/Costas_Simitis_0002.jpg,labels/Costas_Simitis/Costas_Simitis_0002.jpg,1072,live,None,Unknown,train,real,0.1
Costas_Simitis/Costas_Simitis_0004.jpg,labels/Costas_Simitis/Costas_Simitis_0004.jpg,1072,live,None,Unknown,train,real,0.1
Costas_Simitis/Costas_Simitis_0003.jpg,labels/Costas_Simitis/Costas_Simitis_0003.jpg,1072,live,None,Unknown,train,real,0.1
Costas_Simitis/Costas_Simitis_0006.jpg,labels/Costas_Simitis/Costas_Simitis_0006.jpg,1072,live,None,Unknown,train,real,0.1
Costas_Simitis/Costas_Simitis_0001.jpg,labels/Costas_Simitis/Costas_Simitis_0001.jpg,1072,live,None,Unknown,train,real,0.1
Courtney_Cox/Courtney_Cox_0001.jpg,labels/Courtney_Cox/Courtney_Cox_0001.jpg,1073,live,None,Unknown,train,real,0.1
Courtney_Love/Courtney_Love_0001.jpg,labels/Courtney_Love/Courtney_Love_0001.jpg,1074,live,None,Unknown,train,real,0.1
Courtney_Love/Courtney_Love_0002.jpg,labels/Courtney_Love/Courtney_Love_0002.jpg,1074,live,None,Unknown,train,real,0.1
Craig_Burley/Craig_Burley_0001.jpg,labels/Craig_Burley/Craig_Burley_0001.jpg,1075,live,None,Unknown,train,real,0.1
Craig_David/Craig_David_0001.jpg,labels/Craig_David/Craig_David_0001.jpg,1076,live,None,Unknown,train,real,0.1
Craig_Doblin/Craig_Doblin_0001.jpg,labels/Craig_Doblin/Craig_Doblin_0001.jpg,1077,live,None,Unknown,train,real,0.1
Craig_Fitzgibbon/Craig_Fitzgibbon_0001.jpg,labels/Craig_Fitzgibbon/Craig_Fitzgibbon_0001.jpg,1078,live,None,Unknown,train,real,0.1
Craig_MacTavish/Craig_MacTavish_0001.jpg,labels/Craig_MacTavish/Craig_MacTavish_0001.jpg,1079,live,None,Unknown,train,real,0.1
Craig_Morgan/Craig_Morgan_0001.jpg,labels/Craig_Morgan/Craig_Morgan_0001.jpg,1080,live,None,Unknown,train,real,0.1
Craig_OClair/Craig_OClair_0001.jpg,labels/Craig_OClair/Craig_OClair_0001.jpg,1081,live,None,Unknown,train,real,0.1
Craig_Wilson/Craig_Wilson_0001.jpg,labels/Craig_Wilson/Craig_Wilson_0001.jpg,1082,live,None,Unknown,train,real,0.1
Crandall_Bowles/Crandall_Bowles_0001.jpg,labels/Crandall_Bowles/Crandall_Bowles_0001.jpg,1083,live,None,Unknown,train,real,0.1
Crispin_Glover/Crispin_Glover_0001.jpg,labels/Crispin_Glover/Crispin_Glover_0001.jpg,1084,live,None,Unknown,train,real,0.1
Cristian_Barros/Cristian_Barros_0001.jpg,labels/Cristian_Barros/Cristian_Barros_0001.jpg,1085,live,None,Unknown,train,real,0.1
Cristiano_da_Matta/Cristiano_da_Matta_0001.jpg,labels/Cristiano_da_Matta/Cristiano_da_Matta_0001.jpg,1086,live,None,Unknown,train,real,0.1
Cristina_Fernandez/Cristina_Fernandez_0001.jpg,labels/Cristina_Fernandez/Cristina_Fernandez_0001.jpg,1087,live,None,Unknown,train,real,0.1
Cristina_Fernandez/Cristina_Fernandez_0002.jpg,labels/Cristina_Fernandez/Cristina_Fernandez_0002.jpg,1087,live,None,Unknown,train,real,0.1
Cristina_Kirchner/Cristina_Kirchner_0001.jpg,labels/Cristina_Kirchner/Cristina_Kirchner_0001.jpg,1088,live,None,Unknown,train,real,0.1
Cristina_Saralegui/Cristina_Saralegui_0002.jpg,labels/Cristina_Saralegui/Cristina_Saralegui_0002.jpg,1089,live,None,Unknown,train,real,0.1
Cristina_Saralegui/Cristina_Saralegui_0001.jpg,labels/Cristina_Saralegui/Cristina_Saralegui_0001.jpg,1089,live,None,Unknown,train,real,0.1
Cristina_Torrens_Valero/Cristina_Torrens_Valero_0001.jpg,labels/Cristina_Torrens_Valero/Cristina_Torrens_Valero_0001.jpg,1090,live,None,Unknown,train,real,0.1
Cruz_Bustamante/Cruz_Bustamante_0003.jpg,labels/Cruz_Bustamante/Cruz_Bustamante_0003.jpg,1091,live,None,Unknown,train,real,0.1
Cruz_Bustamante/Cruz_Bustamante_0001.jpg,labels/Cruz_Bustamante/Cruz_Bustamante_0001.jpg,1091,live,None,Unknown,train,real,0.1
Cruz_Bustamante/Cruz_Bustamante_0002.jpg,labels/Cruz_Bustamante/Cruz_Bustamante_0002.jpg,1091,live,None,Unknown,train,real,0.1
Cruz_Bustamante/Cruz_Bustamante_0004.jpg,labels/Cruz_Bustamante/Cruz_Bustamante_0004.jpg,1091,live,None,Unknown,train,real,0.1
Cruz_Bustamante/Cruz_Bustamante_0005.jpg,labels/Cruz_Bustamante/Cruz_Bustamante_0005.jpg,1091,live,None,Unknown,train,real,0.1
Cuba_Gooding_Jr/Cuba_Gooding_Jr_0001.jpg,labels/Cuba_Gooding_Jr/Cuba_Gooding_Jr_0001.jpg,1092,live,None,Unknown,train,real,0.1
